x,y
-16.2633,-27.2901
-6.25066,-9.67839
-1.03671,-8.28378
14.9893,-0.521629
-34.2618,-19.8801
-19.1369,-18.455
11.918,3.43125
-19.1369,-18.455
4.41943,-38.2681
16.349,3.28608
16.4264,3.31395
-32.21,-24.1311
-32.2118,-24.1314
-32.2133,-24.1273
-32.2119,-24.1314
1.46081,-40.2229
1.41258,-40.2983
-32.2118,-24.1314
6.1329,47.4492
14.7241,-0.745995
-10.7468,6.61074
-4.54727,0.856834
6.13292,47.4491
10.5817,27.9822
-15.6773,-17.7204
-9.16154,-1.69189
-25.9683,-12.7788
9.68147,43.7732
10.5817,27.9822
7.3881,30.468
-13.6557,-26.494
-17.7588,-19.5178
-23.3435,-24.7586
5.57588,-8.85401
5.93602,28.1244
4.00456,-2.85738
-41.6539,0.770547
-17.2315,18.7043
0.229026,2.1829
-41.6593,0.769759
5.15506,28.9163
-17.2309,18.7026
13.8115,23.3102
5.58902,29.0933
4.1081,-21.2941
5.59913,31.5862
-46.2791,0.766606
-46.5116,-0.117321
16.7487,28.7543
-12.7095,13.1818
25.6495,12.9887
9.71991,-9.56034
15.7473,-4.18543
-18.6966,-18.3316
5.78477,-9.43418
-39.5813,1.53238
5.78365,-9.43453
-39.5812,1.5325
-0.845416,-1.14363
-11.4659,-18.8102
-6.45661,24.1582
-9.88916,-23.7225
16.4277,27.9783
-16.1592,-32.0386
-29.1041,-2.97189
-35.4513,8.52419
-24.359,-15.2822
-8.76607,-25.189
-0.458798,-6.70081
0.437871,-16.3353
-8.76563,-25.1889
6.14128,47.5196
12.8169,0.963483
-0.462967,-6.69918
-32.9085,-11.4601
-46.5039,0.378094
-2.66308,22.5025
2.62624,25.1829
2.84537,-43.8968
-14.5882,-28.8445
-31.0134,-10.3891
1.43509,-12.9223
10.0812,10.462
14.621,11.6217
5.85203,45.2462
4.57467,5.75991
-11.7632,27.409
-32.1007,-23.9625
1.36599,-36.8898
-21.7683,-0.357384
-1.37309,0.775481
13.119,1.09285
-16.2458,-27.4508
11.8993,-6.14375
-1.24541,-2.18177
-30.8292,-12.6697
-14.9685,-14.1083
-28.1578,-6.58772
2.89459,-17.9626
-4.7289,-9.25134
-43.5748,5.42307
20.0363,17.4219
-10.2352,31.0393
-3.44881,14.8076
5.92248,28.1531
-3.44881,14.8076
-7.63275,-8.08584
-48.8607,-7.09479
2.33533,-15.696
2.33384,-15.6984
10.8508,-5.02109
3.72828,4.78053
-12.6924,7.3571
3.72827,4.78035
-46.7731,2.7661
1.76214,-3.28017
1.77793,-3.29346
-11.978,29.6809
16.1493,25.3172
12.5598,1.59118
-10.4593,-7.31177
2.26298,-33.2975
2.26467,-33.2961
-25.9508,-21.4824
9.7539,-5.64275
-36.8873,-21.6309
-4.81307,38.5082
-4.51125,31.1373
16.5417,3.19525
-17.4683,21.5756
-17.085,21.6901
-29.1913,-10.0421
2.92185,24.4122
-17.7842,21.7643
-18.9729,-18.3279
6.17646,47.1003
2.40368,-0.141678
-6.31283,-32.3332
8.64153,1.96215
-5.07865,-24.9715
-36.8063,-22.293
-3.34133,-22.0174
8.64161,1.96221
-2.84549,-21.8888
-16.5822,25.4134
-5.08445,-24.9716
-6.32266,-32.3077
7.8568,-11.2688
-14.9235,-34.758
-24.1447,23.9032
-25.9697,-13.4262
-2.83395,-21.901
8.49689,1.73507
-2.83395,-21.901
8.49503,1.73508
-4.21909,15.1962
-29.007,-10.5005
-4.21909,15.1962
-29.0061,-10.4993
-19.09,-18.72
-17.715,-19.4351
-19.0754,-18.6607
-31.6607,-20.3163
-36.3799,-22.283
0.732035,-8.6781
-12.8264,-15.4578
-15.9579,0.577663
-12.8263,-15.4579
-8.65913,-27.6935
1.24488,-40.1998
8.48664,21.5428
-39.0783,-19.2744
-0.408572,-3.45312
-39.0783,-19.2744
-0.383981,-3.50479
-0.391601,-3.45539
-2.13387,-16.4472
8.69159,2.33816
15.0316,-4.23495
0.839601,-24.306
0.8396,-24.306
10.7742,10.4247
13.625,1.1792
-13.9192,-37.5441
-31.3201,-10.7052
-18.2998,1.02546
-18.2987,1.0248
-31.3195,-10.7056
-29.512,-29.5962
-29.512,-29.596
-17.121,26.0196
-17.1238,26.0276
-9.35191,-25.3578
1.60174,-12.8783
-47.0044,3.17513
-46.9328,3.19192
6.28049,4.85307
12.0418,6.55504
7.97793,-10.5759
-2.5404,-1.09101
20.0987,31.2286
-23.725,14.9192
-30.7367,-31.4409
16.0264,16.3668
23.6625,-10.4838
4.75702,-38.7043
16.0266,16.3664
-20.4546,-12.3973
-13.4707,-26.4494
6.51559,5.26585
-16.2032,-7.67004
-20.0735,-12.1088
-20.4546,-12.3974
-18.8587,-18.5635
-29.4381,-9.94614
-38.5662,-12.7787
-8.26465,35.0318
-8.26465,35.0318
-27.846,-28.8014
6.92654,-20.3154
-17.5499,-19.8121
-27.846,-28.8014
-31.849,-28.7793
-31.8481,-28.7782
-4.17212,4.57307
-23.7398,14.9851
-21.9084,-32.7037
-21.9086,-32.7035
-9.48906,1.22719
-21.9083,-32.7042
-16.5414,-7.85844
-15.5189,19.3177
-15.5194,19.3165
-6.74395,-0.673306
-16.9286,-37.3928
-20.5793,-12.7891
6.11947,28.1722
-16.335,-25.9897
-37.7082,-1.12689
-19.4927,-10.2472
-26.4699,-12.8398
11.9423,6.44436
0.935581,1.47425
6.19207,28.1305
-3.62373,29.938
0.950571,-2.92738
-28.203,-21.9709
-3.62378,29.9381
-22.4783,-10.4093
-31.4352,-27.9421
10.2242,17.8807
-0.668165,-38.5562
-5.51157,16.0256
-31.4351,-27.9413
-0.668165,-38.5562
10.2243,17.8806
7.10636,4.54351
8.56479,3.96793
-23.3506,-24.7358
-1.74078,7.61382
7.285,-16.1124
7.2846,-16.1126
-27.7933,5.05206
2.91794,9.67006
-17.28,15.2198
-29.5148,-31.5661
-6.20528,-13.5789
-6.20528,-13.5789
13.6557,5.26705
-33.3579,1.63648
-17.28,15.2198
-33.1611,2.2001
-29.5144,-31.5622
5.01362,7.49477
0.938872,13.2793
-11.8396,-17.4452
-5.94921,-14.216
-21.0264,-12.1378
-47.5333,-6.04704
-5.94917,-14.2161
-21.0263,-12.1377
-39.7736,1.42726
-0.661014,16.6706
-0.672036,16.6221
-0.661384,16.6794
-46.4869,2.22761
-0.672411,16.6221
-0.661006,16.6748
-11.1552,16.7623
-7.87408,32.4648
-23.2713,-1.17106
-7.87408,32.4648
-11.1552,16.7623
-6.81818,29.1391
-31.6753,-20.3129
-2.05301,33.3858
10.9437,11.9403
-20.8829,-12.2665
-2.35042,-16.1331
10.9435,11.9399
9.74645,33.4417
11.3048,3.66356
-16.194,-7.77552
-5.13416,10.552
-26.4659,-9.16269
-25.6229,-11.601
-20.8543,-12.403
16.0959,27.711
5.18544,-38.4957
-32.3219,-27.3714
-41.8774,-19.0442
-41.8774,-19.0441
-41.8027,-19.0667
-41.8774,-19.0441
-41.8773,-19.0436
-41.8108,-19.0962
10.9664,6.05685
-41.9719,-19.0033
23.3265,-10.7711
-16.1564,-26.9429
-0.293824,-17.0558
4.84957,6.58945
-27.7523,5.14164
30.8397,19.5089
-14.6058,15.6529
0.430157,-2.37867
0.423417,17.4476
0.388991,-2.3307
-13.9853,-37.275
-0.486688,16.9493
-14.0255,-36.4502
0.423357,17.4476
14.0114,9.53153
14.015,9.5308
13.1462,32.0913
10.6464,-3.43562
-33.1532,0.393012
-29.4622,-9.35965
13.1462,32.0913
-25.8721,-13.9606
-21.1231,-12.4123
14.0113,9.53162
-39.4967,-0.0509661
17.0249,33.8325
-11.0744,-41.2526
-11.0744,-41.2527
-11.0744,-41.2526
-7.52303,7.38133
-13.8625,-12.1629
-23.3053,-31.2085
-39.4968,-0.0506319
-7.52189,7.38562
-11.0744,-41.2525
17.025,33.8328
-18.151,-22.3327
12.2585,-0.193439
9.93544,10.416
-6.66256,-24.7557
-2.15295,7.08713
17.1907,17.7074
3.55474,34.1865
-32.5385,-21.0231
-32.5131,-17.8242
-51.2289,-4.78181
-9.25467,36.6884
-32.5141,-17.8249
-51.2289,-4.78181
6.03736,30.1267
-7.65525,24.4165
-1.09156,27.6821
-29.4053,3.7683
15.6985,-12.8877
-16.285,0.849729
-0.862835,-39.0874
-4.28017,-7.33507
16.8174,2.94023
3.96494,2.78917
-12.6314,-25.7314
-0.862835,-39.0874
-15.1688,-12.4145
8.71552,-14.568
-6.87619,38.9195
-32.5301,-17.9715
-5.96732,-22.0445
-14.9392,-3.98789
-5.49423,-19.4756
-0.356624,16.8233
-10.4862,-39.8216
9.76848,33.3855
-13.9191,-12.444
-5.03415,15.1739
-0.652468,22.6666
-14.9263,30.7319
9.92384,29.3553
-12.3921,-21.083
10.7214,38.2515
3.93081,13.4947
3.14017,24.0744
-18.8875,-8.67024
10.7214,38.2514
10.7222,38.2568
-26.4186,1.19901
-12.837,32.0006
-1.42097,19.9536
-1.41008,19.946
1.39963,22.4361
4.80341,38.4657
4.84616,-9.47855
-21.4503,1.07756
-6.7972,38.9251
-36.8247,-8.87866
-22.4802,17.7017
4.84666,-9.47816
11.1386,11.6771
-5.61255,33.8488
-6.79754,38.925
-19.6003,-11.0968
-36.8246,-8.8786
-21.4166,1.09288
1.64934,-7.72958
-18.4263,7.2636
0.928942,1.25444
7.65451,3.02424
-18.4263,7.2636
-13.1083,3.96843
-42.4915,-3.48701
2.49141,9.86152
0.928942,1.25444
1.64936,-7.72969
14.764,22.2896
-21.5292,-31.9953
-21.5286,-31.9957
-21.5295,-31.9952
2.76697,-40.4056
2.73523,-40.3869
-30.3985,-10.9691
-21.5292,-31.9953
-19.7163,-10.622
-12.515,-38.7261
-12.5151,-38.7244
17.9482,-0.395383
-19.1547,-10.1751
-19.7172,-10.6228
-19.8336,-11.279
-23.1009,-4.75432
-12.515,-38.727
-27.6564,4.9539
12.2236,6.52989
-30.119,19.7717
-5.10597,37.1406
-51.3285,-4.50778
6.14252,47.6621
12.2531,0.297123
-30.1192,19.7729
-29.5641,3.42113
14.4782,4.66418
-4.15363,23.5108
-27.2323,-7.60237
13.1882,21.6035
-15.5831,-18.9164
-24.961,-17.1829
6.54682,-14.4244
13.1882,21.6035
-22.8825,-2.98199
-27.2323,-7.60237
-4.15336,23.5121
-21.3735,1.0862
-3.62676,-32.6812
-0.338984,41.3358
-28.695,1.39204
-3.62674,-32.6812
15.4982,-6.51356
-9.85319,32.1798
-9.85316,32.1795
9.35469,44.2845
-5.39088,24.1292
-34.3959,-5.99754
1.1534,15.8849
-34.3959,-5.99756
1.15308,15.8828
6.03823,23.205
5.80416,45.2285
15.5425,33.1305
-10.5839,32.8522
-4.83082,-22.2152
-33.2148,-11.4534
-3.5379,-11.0772
-3.57191,-11.0416
-5.06898,-4.18601
-5.07132,-4.20034
1.05469,-13.4957
2.0987,6.54696
-9.83421,29.4426
-27.3257,-2.19958
-18.7846,7.49288
-1.10508,26.0265
-27.3258,-2.20131
-9.83425,29.4424
2.09869,6.54613
-24.3063,-21.6988
17.0667,0.231195
9.98249,37.9654
5.80901,47.1059
-28.687,15.5509
-28.6882,15.5499
-28.6734,15.4914
8.37697,10.4403
5.809,47.1059
-2.88564,25.4443
17.8567,33.6036
-35.6823,-29.8121
-4.63222,-24.6401
-4.61076,-24.6585
-4.61077,-24.6583
-27.7823,-28.8742
-23.4874,18.4914
-27.783,-28.8793
-15.2612,-12.2285
-15.2853,-12.2054
-4.63329,-24.6391
-21.6554,-10.1638
-19.5049,-9.40166
7.25237,41.6754
-39.4895,-0.15012
-16.8391,11.278
7.2545,41.6753
-39.4899,-0.15011
-3.39074,18.2711
6.50596,33.7183
-21.6543,-10.1638
-19.5049,-9.40171
10.8555,7.56649
-19.0645,7.32534
-16.842,11.2809
9.85399,10.5446
-46.5902,2.88647
-46.513,2.92022
-21.0491,-10.3401
17.6237,23.4605
-8.27635,35.3227
3.06541,18.3952
8.08234,3.94806
17.6236,23.4605
13.0721,33.5955
18.7529,18.2374
1.84326,10.2647
13.072,33.5954
-41.2208,-10.0011
8.85059,14.2586
6.08685,-37.7493
-7.59201,-25.8374
-20.1967,8.5159
-4.36306,31.9674
-19.1235,-7.97264
-4.87177,4.3178
-19.5573,-10.2725
8.65708,14.7551
8.65708,14.7551
-29.2474,12.4068
-27.9172,4.99725
-15.1468,-11.3901
5.04272,16.7259
-3.04993,36.7667
8.63577,15.282
-4.87177,4.3178
-19.5572,-10.2726
-18.4353,-0.767851
4.96272,16.8065
2.31215,33.4871
-3.23759,36.7308
17.1274,17.6111
8.76322,6.6926
8.81164,6.6645
-16.5727,13.1228
-16.7815,11.2164
4.95547,16.8365
10.7332,14.7085
-5.83572,2.63679
2.84693,-43.8868
-37.4534,-11.5746
-37.9237,-6.31099
-7.68064,23.5551
17.4583,4.68468
-15.1131,7.44431
-8.32207,5.95837
19.8694,29.1439
13.4222,26.2918
-8.32995,5.95107
12.8175,9.01354
-6.08424,11.4048
-15.1124,7.44491
17.2833,35.5314
10.3465,33.2738
17.4575,4.68459
12.2907,4.54837
19.8691,29.1437
8.31509,45.5454
-6.33094,30.0411
-4.49946,40.8619
8.31509,45.5454
-2.02363,29.1126
1.43477,15.7485
8.49704,22.9097
1.02036,16.2542
-2.02355,29.1125
-28.9199,4.08138
-41.3415,-9.5702
10.7959,38.0667
-1.30167,38.153
-21.7759,15.5622
-7.24767,35.9524
-21.007,2.76648
9.57117,45.0158
4.50416,49.8653
-23.8184,20.848
-8.23444,31.2384
14.6978,15.1846
-14.6399,28.8313
-24.5088,23.8098
5.53207,37.0517
-8.04288,9.85334
-25.7271,-19.8615
0.996662,16.0093
-1.62293,29.731
9.24028,-5.59743
-6.73917,-24.0304
-25.7272,-19.8615
-15.1281,30.4627
-17.3384,-25.1503
12.7175,4.60992
12.848,20.1669
-7.06585,-14.3315
15.1497,14.4771
12.76,9.7861
-3.52308,-0.336646
-20.9181,-10.2735
15.1475,14.4783
15.3351,14.9054
15.2773,14.8918
-16.6412,-18.6812
-7.06892,-14.3305
12.8481,20.1665
-5.01407,-1.60428
-2.15833,28.8382
-2.15833,28.8382
6.06694,37.1791
5.62224,42.8477
-2.48776,32.1098
-22.5815,7.12032
-21.1422,15.0316
9.47634,-5.48359
3.56947,42.8221
-11.7588,11.5327
-37.2061,-11.1824
-29.3411,-9.74801
9.8657,22.4616
-26.8169,22.5671
-26.817,22.567
-37.2061,-11.1824
0.977153,16.1344
9.8657,22.4616
-29.6687,-7.13669
-11.7617,11.5266
11.4326,6.41778
-12.1866,32.8391
11.3917,6.37677
-29.3411,-9.74802
-24.0913,3.1469
-24.0913,3.14697
-23.2948,8.01837
-18.3733,11.3651
-19.2521,-9.08621
-24.0913,3.14692
-23.2947,8.01827
12.7952,39.9573
-12.4433,3.71048
-12.4436,3.71027
-20.8223,-10.1301
-14.7884,-10.1596
3.01915,-10.5175
9.89725,2.5753
3.00708,-10.53
3.01915,-10.5175
13.8064,23.8615
-16.2392,2.17783
-10.7857,35.6138
-1.46212,25.6364
9.89733,2.57526
-8.78782,41.1337
-34.8798,-4.11614
-13.7774,10.2517
-2.93349,-34.9954
3.8891,45.1347
17.1543,0.273004
16.4633,37.1931
-37.0533,-11.1074
-37.0524,-11.1073
-19.4425,31.6191
-5.7511,33.0043
-19.4427,31.6191
5.03824,-8.8993
-16.152,7.53123
-37.0533,-11.1074
-22.3709,-3.63739
-6.86131,12.2043
1.70741,35.8874
-35.1292,-7.10519
-35.1287,-7.10444
-26.2741,22.6138
3.4118,42.6469
-23.676,15.1748
-4.37932,-24.7797
5.26601,37.6817
-23.8914,19.0456
-20.0859,9.23246
-20.1024,9.24486
-19.9496,9.29234
-16.2696,11.083
-3.39522,10.8675
10.3019,39.7969
-8.47873,5.33925
-20.2041,8.94301
-19.9508,9.28439
-19.9894,9.31372
0.719369,39.0588
-0.326411,34.7642
-1.67416,23.6637
1.23832,28.7497
-19.9505,9.29275
-20.1024,9.24486
-20.2034,8.93679
-8.47882,5.33913
-16.2697,11.083
5.24972,12.0069
1.04068,38.7234
-3.39552,10.8674
10.3019,39.7962
10.252,39.6843
-47.8935,-8.91135
-0.562117,-2.98255
-12.3376,8.84563
0.789053,32.8435
-34.9117,-4.03358
-27.6212,11.9013
-22.5962,16.6076
-34.9118,-4.03372
5.41741,37.0955
-26.4208,23.0472
-22.5962,16.6076
-23.6074,18.4123
9.95862,4.47895
19.5248,-11.7591
-27.6212,11.9013
-34.9117,-4.03358
18.3087,0.778907
-23.385,15.1082
-23.1747,-2.57841
-5.17024,-4.11004
-30.2673,12.9618
-30.2675,12.9616
-14.8703,-24.3553
7.3638,10.1887
-19.1236,-8.03071
-13.3214,-9.8345
1.30514,31.0098
9.67402,-5.36406
-14.3918,-35.7002
-2.86899,25.0252
-29.3296,-17.5723
-28.0227,4.95158
-14.3817,-35.7205
-14.3918,-35.7003
6.37882,-37.642
-30.8094,-31.5533
-9.68307,-11.6833
3.84292,35.7951
-8.3847,23.2757
-2.28844,25.1112
1.3202,-44.2546
-36.1324,8.36364
1.32019,-44.2546
-41.3823,-9.32069
-1.71841,3.07723
-4.91483,38.6628
5.09062,32.9765
13.1417,33.117
9.40359,24.1567
-20.1077,-11.8269
-17.0272,29.4558
-14.3162,-1.78318
-14.3162,-1.78321
3.73517,50.0842
-14.3162,-1.78341
-48.449,3.03422
-27.1468,1.03129
-48.4543,3.02936
-10.6251,23.9629
1.64281,31.349
6.38829,46.1092
3.73517,50.0843
-23.6948,20.4158
-34.5203,8.63814
4.43869,31.9189
-9.06621,-5.84458
-0.74875,30.4147
2.20374,-11.9134
-20.1077,-11.8269
-7.54523,37.2944
16.8929,22.436
-17.0272,29.4558
-14.3162,-1.78318
18.4746,32.0442
12.853,40.3127
7.1053,21.1281
-23.4102,15.2173
12.8529,40.3127
-17.8019,-7.06662
-2.93262,39.8656
-2.9254,39.5165
7.1053,21.1281
-26.0317,-12.6114
-7.50113,21.5709
3.76491,31.2682
-18.3059,27.6142
-18.3061,27.6264
12.4183,19.1579
12.1223,46.5503
-11.2333,3.86256
-0.693464,35.1651
-10.0993,13.9763
-24.2165,14.0163
-16.6684,6.65528
3.7649,31.2676
-9.60983,21.9892
-7.48755,21.6471
-7.50272,21.5728
-7.95512,20.4217
-37.829,-3.93532
9.67183,-5.54081
-1.14903,27.9755
3.99857,32.4
2.59613,19.0726
-28.7435,-32.3371
-10.0158,8.73045
-10.0175,8.73055
6.67829,10.9989
3.95496,32.3991
2.87602,28.3113
-10.6145,32.8623
-20.4938,-11.4406
2.58441,19.0674
14.1043,37.1226
17.9611,35.7014
-28.7448,-32.3365
-21.988,-3.21145
-11.1174,11.7887
4.29331,18.112
17.6267,1.78599
3.85413,32.3197
5.51443,39.4522
-32.8414,-21.2002
-10.0216,8.72844
6.0011,35.3483
-9.91426,8.97098
-26.3096,-20.3096
10.3875,14.5075
-1.84313,13.1673
-12.6166,11.3032
-2.73678,-8.05466
-26.3096,-20.3096
-3.37157,44.5789
-8.42161,23.3341
10.392,14.5033
-21.9089,-32.1211
-21.9088,-32.1217
-21.9091,-32.121
-19.1145,1.33101
-21.9083,-32.1217
-19.1139,1.3288
12.8052,41.7094
-21.9089,-32.1211
-42.4857,9.43556
10.8962,35.7782
7.521,31.1341
1.30774,36.1438
-46.6287,-15.9794
1.30774,36.1438
3.83605,45.1439
-5.61422,-8.99695
-0.809802,32.2213
-46.6291,-15.9799
1.30775,36.1438
3.8349,45.1452
3.41606,25.7478
12.1212,46.4975
6.98012,37.7082
6.9837,37.5775
-4.5758,40.1675
-9.67835,-11.8204
-7.22925,12.2461
-9.56797,35.2152
-26.3175,22.4794
-26.322,22.6248
-26.3051,22.5551
-31.1272,17.2149
-9.56767,35.2174
-8.55568,4.10997
-1.67661,3.13084
-15.2563,25.2299
9.67488,33.4901
-23.9891,25.8373
9.4853,5.82508
9.67166,33.4891
-1.86223,29.3806
-11.1116,9.97717
-16.7147,21.617
6.70364,35.0004
-11.3657,11.8774
-7.45994,9.93395
15.0702,26.8851
-8.74477,24.3002
-23.9893,25.8371
9.48532,5.82506
16.9832,14.4185
-12.9348,11.0353
-27.6937,19.6582
-25.075,24.7827
-27.6956,19.6581
-11.8091,9.94606
5.74016,37.6996
-25.0751,24.7826
8.5186,39.6923
-27.6953,19.658
-9.51809,-20.9332
1.80881,44.2739
9.76662,24.2707
3.36309,20.4495
13.8892,0.55463
-29.4753,3.6039
0.993053,-12.0423
-33.0377,17.742
11.2705,32.4841
-7.34075,12.2208
17.5268,36.8442
11.0072,20.1064
-8.1376,25.6282
0.990318,-12.0413
1.52812,-36.4873
13.8228,27.275
-11.2511,37.032
-22.097,20.4303
0.0592831,24.176
-33.0384,17.7418
-2.46039,11.6343
2.2268,41.1684
4.42608,2.6405
-19.1687,-7.82665
-21.676,-11.5061
13.8844,3.0168
-41.3437,-9.68455
3.62851,21.8843
-24.2571,18.499
-19.0788,7.51824
3.639,5.81579
-2.46043,11.6337
4.12796,35.89
-9.02123,9.30547
-2.83976,2.43548
-0.337245,40.9915
5.19068,12.2273
0.088406,31.6352
14.0087,9.67128
-0.337943,40.9918
-4.25396,43.0436
-2.83976,2.43548
-11.7506,9.95674
-8.75723,24.3167
-9.05326,9.36442
-9.02091,9.30609
-10.4496,12.8092
-29.8858,-7.18605
-5.54145,40.5895
7.38413,17.0702
-7.36848,14.319
-37.3217,-19.2984
-37.3221,-19.2978
-37.3227,-19.2973
-37.3228,-19.297
-37.3228,-19.2972
-37.3222,-19.2976
7.63146,39.756
-38.0532,-21.6746
13.3241,26.2395
-19.504,-20.537
-17.9231,-22.2982
-26.0801,16.1958
-4.39732,4.99134
7.44435,30.4189
-9.94617,-23.1483
-5.80743,28.5661
14.242,22.8992
-2.0307,22.8661
10.7934,16.4692
13.7439,3.07287
10.5491,-11.1396
7.77359,27.2393
4.0526,13.4566
-9.9456,-23.149
-5.78165,22.1983
-5.80309,28.5613
8.65672,42.6191
-0.328755,21.9119
1.42204,-38.7245
-26.2045,24.7865
-0.864355,22.713
-0.941313,22.7809
-0.864341,22.713
1.42158,-38.7245
-21.5642,-11.5423
-12.2415,29.7757
10.8527,33.963
-21.2928,-11.4671
-1.03892,26.2545
9.22882,2.09659
-21.2921,-11.4658
-21.5642,-11.5424
-21.0421,-9.77717
10.4096,15.7574
-25.8952,22.5984
-12.2414,29.7766
10.8527,33.9629
-4.6045,41.3506
8.64708,35.4346
9.70211,38.1435
1.16867,29.5814
9.702,38.1433
-34.5091,8.0403
-12.6649,-4.62716
0.798364,42.7058
6.06205,39.4937
7.9523,13.1847
1.42032,29.2874
-4.59866,34.5035
-25.7479,-19.9571
0.0664783,30.6685
1.72588,31.2706
-12.6319,5.35518
6.3281,23.2291
14.7336,2.30994
-37.3129,-4.13571
12.6915,34.7439
16.2504,35.7843
-1.83822,30.4626
2.23235,13.195
4.45821,36.1509
-5.83005,10.5887
15.1453,6.33293
15.2878,17.0633
-3.81565,23.8405
-21.4466,-4.31575
-21.7655,-3.90682
7.74531,27.1511
-8.99062,-12.9498
-2.72866,37.8345
-31.3355,-22.7736
-31.3355,-22.7736
-31.3357,-22.7732
-24.8789,17.7362
-1.69277,3.06418
12.248,36.0437
-1.69259,3.06431
-14.586,7.59021
-31.3531,-22.7705
-31.3355,-22.7729
-30.4124,-5.96161
-30.4289,-5.96504
-10.3078,-1.88123
-24.8819,17.7286
-7.71657,-8.25622
-12.0939,12.7916
8.01665,36.3228
-25.1453,22.2418
-24.8473,21.7473
-28.4783,8.60995
-0.751466,46.753
-28.0018,4.85241
-19.0725,7.58387
-25.1458,22.2394
-24.847,21.7477
-2.78093,28.389
-7.71702,-8.25589
-12.0939,12.7916
8.01654,36.3231
2.32775,33.4486
-8.13732,35.2965
-0.789005,39.3862
2.32953,40.7278
-6.06701,10.5226
-19.785,10.672
2.32953,40.7278
-0.789395,39.3871
7.79095,-1.2709
0.489469,39.9633
-2.84512,5.34793
-18.2749,-0.794311
-6.0671,10.5225
-7.3526,14.3837
5.35184,36.8022
-48.8666,-1.70811
7.84043,28.7081
-11.1207,11.5835
7.84232,28.7142
7.35861,-1.12432
-9.21761,-1.67134
0.0432366,38.6187
5.35181,36.8022
-48.8667,-1.70791
-11.1417,37.0592
-22.117,20.43
-26.0821,22.9013
-26.1115,22.9552
-25.2377,22.1611
-25.2771,23.9398
-19.4455,-9.69511
-19.305,-9.51484
-22.9988,-2.66471
-8.46644,0.207508
-7.60264,-24.0477
-12.7026,5.44416
6.02395,-14.8197
-22.2474,28.3402
6.02389,-14.8199
-21.9616,28.915
16.8775,14.4941
9.26255,5.84005
-12.7026,5.44416
-7.60964,-24.0551
-29.6897,-8.60837
14.4036,12.7099
-17.0272,15.0578
-9.59261,-12.1105
-30.2297,-6.00944
-47.4882,-8.94173
-17.0272,15.0583
10.2712,38.6715
-33.0777,-12.9877
8.53849,46.5222
-33.0781,-12.9873
10.275,38.6735
-39.8281,-24.3198
13.2427,25.3576
1.12499,28.5328
-13.549,-40.0352
16.7633,23.005
-13.5754,-40.0501
-13.5758,-40.0501
-27.034,7.01261
16.7633,23.005
-13.549,-40.0352
-13.5751,-40.0499
-13.5911,-40.0226
-5.05322,17.6903
1.26116,29.2992
-10.9415,37.2889
10.4084,33.663
3.66853,22.1814
-1.98827,-12.8572
-35.4796,-24.1675
-1.99065,-12.8575
5.97526,23.2555
4.78061,9.14052
-4.50647,38.3553
8.25401,16.3179
-35.4821,-24.1667
-0.225817,17.7769
-18.3537,-0.0371631
-24.2377,2.12136
7.94693,44.2915
-0.225327,17.776
-15.8301,35.5166
-15.8292,35.512
-2.20685,-4.84347
-12.7092,5.47141
16.9879,41.0643
-8.45919,38.7112
-5.733,2.96428
8.6364,14.4848
30.0462,20.3693
-40.6392,-13.1805
-34.7111,-3.92413
-34.8193,8.59372
7.25488,34.4675
8.86104,37.5893
-19.4169,-7.83684
7.2405,34.4971
7.25787,34.4668
-27.6228,-16.6758
9.5232,33.8911
-40.6392,-13.1801
-34.8197,8.59477
-34.711,-3.92413
7.54745,3.8635
13.3554,26.2854
-4.25251,-0.553016
-11.2474,-20.0212
-2.84441,43.2962
-5.81333,25.0361
-11.247,-20.0206
13.6066,27.3083
13.3634,26.285
4.20553,3.07965
-2.66415,43.8219
-2.91989,43.3479
-2.84441,43.2962
-15.3257,0.330096
-5.38052,34.782
-4.25231,-0.553371
-7.75943,35.0118
-21.7144,16.7103
-5.81333,25.0361
-12.2416,26.7829
-29.2391,9.94484
-29.2414,9.93947
-8.90074,-4.42291
2.54022,33.5363
-3.50325,8.95135
-44.7649,8.09966
8.55926,-3.01795
11.1983,37.9876
-29.2345,9.95555
-8.89885,-4.42441
-41.6139,-4.0325
8.96103,43.6006
10.278,18.4212
15.4977,8.01708
2.65793,-0.130275
6.58763,41.9688
-41.6141,-4.03233
-30.1456,-7.14401
-31.8392,-6.03736
14.8224,15.3174
15.6431,7.71927
-23.6381,19.0184
-24.4904,22.9899
-0.853285,28.3926
5.84037,34.0968
2.44199,41.0054
1.66889,10.6281
9.32433,26.5903
-25.992,-6.23322
-3.45247,8.83311
-19.7228,-8.8942
-25.9925,-6.23324
-11.3045,3.87472
-11.3044,3.87475
-8.67083,37.3248
-27.3474,-2.19268
11.9784,-14.2161
5.55383,40.5598
-18.6926,-7.38356
-19.0726,-8.93947
3.86351,21.8515
-29.2898,3.57284
-18.6814,-7.38709
-19.0724,-8.93937
-6.63864,31.666
3.59794,-36.2735
5.23868,36.6937
-8.05534,39.1344
-8.41518,39.1557
-5.17224,17.6664
-19.2769,-6.05446
-1.90427,7.54509
-1.90427,7.54509
-35.6953,-23.3561
-19.2766,-6.05452
-35.6948,-23.36
-0.0815698,46.1751
-1.90427,7.54509
-0.339098,21.8841
-24.5123,-30.0384
-24.5122,-30.0384
