FREQ,TIME_FORMAT,TIME_PERIOD,EXPEND,UNIT,GEO,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,EXPEND_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2012,INV_VEN,PC_GDP,PT,,0.01,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2013,INV_VEN,PC_GDP,PT,,0.017,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2014,INV_VEN,PC_GDP,PT,,0.026,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2015,INV_VEN,PC_GDP,PT,,0.039,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Portugal
A,P1Y,2007,INV_VEN,PC_GDP,RO,,0.001,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2008,INV_VEN,PC_GDP,RO,,0.005,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2009,INV_VEN,PC_GDP,RO,,0,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2010,INV_VEN,PC_GDP,RO,,0,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2011,INV_VEN,PC_GDP,RO,,0,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2012,INV_VEN,PC_GDP,RO,,0,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2013,INV_VEN,PC_GDP,RO,,0.002,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2014,INV_VEN,PC_GDP,RO,,0.002,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2015,INV_VEN,PC_GDP,RO,,0.001,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Romania
A,P1Y,2007,INV_VEN,PC_GDP,SE,,0.118,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2008,INV_VEN,PC_GDP,SE,,0.099,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2009,INV_VEN,PC_GDP,SE,,0.071,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2010,INV_VEN,PC_GDP,SE,,0.067,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2011,INV_VEN,PC_GDP,SE,,0.058,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2012,INV_VEN,PC_GDP,SE,,0.051,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2013,INV_VEN,PC_GDP,SE,,0.051,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2014,INV_VEN,PC_GDP,SE,,0.046,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2015,INV_VEN,PC_GDP,SE,,0.034,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,Sweden
A,P1Y,2007,INV_VEN,PC_GDP,UK,,0.076,Annual,Annual,Year 2007,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2008,INV_VEN,PC_GDP,UK,,0.093,Annual,Annual,Year 2008,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2009,INV_VEN,PC_GDP,UK,,0.052,Annual,Annual,Year 2009,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2010,INV_VEN,PC_GDP,UK,,0.044,Annual,Annual,Year 2010,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2011,INV_VEN,PC_GDP,UK,,0.045,Annual,Annual,Year 2011,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2012,INV_VEN,PC_GDP,UK,,0.033,Annual,Annual,Year 2012,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2013,INV_VEN,PC_GDP,UK,,0.026,Annual,Annual,Year 2013,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2014,INV_VEN,PC_GDP,UK,,0.034,Annual,Annual,Year 2014,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
A,P1Y,2015,INV_VEN,PC_GDP,UK,,0.032,Annual,Annual,Year 2015,No data,"Venture capital investment (seed, start-up and later stage) ",Percentage of GDP,United Kingdom
